lipids	converted_lipid_name
DG 44:6	DG 44:6
DG 44:6|DG 18:0_26:6	DG 44:6(x)|DG 18:0_26:6(x2)
DG 45:7	DG 45:7
DG 46:7	DG 46:7
DG 46:9	DG 46:9
DG 47:11	DG 47:11
DG 47:5	DG 47:5
DG 47:8	DG 47:8
DG 47:9	DG 47:9
DG 48:11	DG 48:11
DG 48:5	DG 48:5
DG 49:10	DG 49:10
DG 49:11	DG 49:11
DG 49:13	DG 49:13
DG 49:5	DG 49:5
DG 49:6	DG 49:6
DG 49:8	DG 49:8
DG 49:9	DG 49:9
DG 50:13	DG 50:13
DG 50:5	DG 50:5
DG 50:6	DG 50:6
DG 51:10	DG 51:10
DG 51:11	DG 51:11
DG 51:12	DG 51:12
DG 51:13	DG 51:13
DG 52:9	DG 52:9
DG O-29:3|DG O-16:2_13:1	DGO 29:3(x)|DG O-16:2_13:1(x2)
DG O-31:3|DG O-18:2_13:1	DGO 31:3(x)|DG O-18:2_13:1(x2)
DG O-32:1|DG O-19:0_13:1	DGO 32:1(x)|DG O-19:0_13:1(x2)
DG O-32:2|DG O-19:1_13:1	DGO 32:2(x)|DG O-19:1_13:1(x2)
DG O-34:1|DG O-18:1_16:0	DGO 34:1(x)|DG O-18:1_16:0(x2)
DG O-34:1|DG O-21:0_13:1	DGO 34:1(x)|DG O-21:0_13:1(x2)
DG O-34:2|DG O-21:1_13:1	DGO 34:2(x)|DG O-21:1_13:1(x2)
DG O-40:3|DG O-22:1_18:2	DGO 40:3(x)|DG O-22:1_18:2(x2)
DG O-40:5|DG O-18:1_22:4	DGO 40:5(x)|DG O-18:1_22:4(x2)
DG O-40:6|DG O-18:2_22:4	DGO 40:6(x)|DG O-18:2_22:4(x2)
DG O-40:7|DG O-18:1_22:6	DGO 40:7(x)|DG O-18:1_22:6(x2)
DGCC 34:1|DGCC 16:0_18:1	DGCC 34:1(x)|DGCC 16:0_18:1(x2)
DGCC 34:2	DGCC 34:2
DGCC 35:1|DGCC 16:0_19:1	DGCC 35:1(x)|DGCC 16:0_19:1(x2)
DGCC 35:2|DGCC 16:1_19:1	DGCC 35:2(x)|DGCC 16:1_19:1(x2)
DGCC 36:1|DGCC 18:0_18:1	DGCC 36:1(x)|DGCC 18:0_18:1(x2)
DGCC 36:2|DGCC 18:1_18:1	DGCC 36:2(x)|DGCC 18:1_18:1(x2)
DGCC 37:2|DGCC 18:1_19:1	DGCC 37:2(x)|DGCC 18:1_19:1(x2)
DGDG 56:1|DGDG 32:0_24:1	DGDG 56:1(x)|DGDG 32:0_24:1(x2)
DGGA 34:1|DGGA 16:0_18:1	DGGA 34:1(x)|DGGA 16:0_18:1(x2)
DGGA 34:3|DGGA 16:1_18:2	DGGA 34:3(x)|DGGA 16:1_18:2(x2)
DGGA 36:2|DGGA 18:1_18:1	DGGA 36:2(x)|DGGA 18:1_18:1(x2)
DGGA 44:12|DGGA 22:6_22:6	DGGA 44:12(x)|DGGA 22:6_22:6(x2)
DLCL 32:2	DLCL 32:2
DLCL 36:3	DLCL 36:3
DLCL 36:3|DLCL 18:1_18:2	DLCL 36:3(x)|DLCL 18:1_18:2(x2)
DLCL 36:4|DLCL 18:2_18:2	DLCL 36:4(x)|DLCL 18:2_18:2(x2)
DLCL 36:6	DLCL 36:6
DLCL 36:7	DLCL 36:7
DLCL 36:8	DLCL 36:8
DLCL 37:6	DLCL 37:6
DLCL 38:5	DLCL 38:5
DLCL 40:11	DLCL 40:11
FA 14:1;O2	FA 14:1(O2)
FA 15:4	FA 15:4
FA 16:0	FA 16:0
FA 16:0;O	FA 16:0(O)
FA 16:1	FA 16:1
FA 16:1;O2	FA 16:1(O2)
FA 16:2;O3	FA 16:2(O3)
FA 17:1;O2	FA 17:1(O2)
FA 18:0	FA 18:0
FA 18:0;O	FA 18:0(O)
FA 18:1	FA 18:1
FA 18:1;O2	FA 18:1(O2)
FA 18:1;O3	FA 18:1(O3)
FA 18:2	FA 18:2
FA 18:2;O2	FA 18:2(O2)
FA 18:2;O3	FA 18:2(O3)
FA 19:1;O2	FA 19:1(O2)
FA 19:2;O2	FA 19:2(O2)
FA 20:1;O2	FA 20:1(O2)
FA 20:2;O3	FA 20:2(O3)
FA 20:4	FA 20:4
FA 20:5	FA 20:5
FA 22:1;O2	FA 22:1(O2)
FA 22:2;O3	FA 22:2(O3)
FA 22:6	FA 22:6
FA 26:7	FA 26:7
FA 28:5	FA 28:5
FA 28:7	FA 28:7
FA 32:5	FA 32:5
FA 32:6	FA 32:6
FA 34:5	FA 34:5
FA 34:6	FA 34:6
FA 36:6	FA 36:6
FA 38:6	FA 38:6
FA 40:5	FA 40:5
FA 40:6	FA 40:6
FA 40:7	FA 40:7
FA 42:5	FA 42:5
FAHFA 21:1;O|FAHFA 6:0/15:1;O	FAHFA 21:1(O)|FAHFA 6:0/15:1(O)
FAHFA 27:0;O|FAHFA 18:0/9:0;O	FAHFA 27:0(O)|FAHFA 18:0/9:0(O)
GM3 34:1;O2	GM3 34:1(O2)
GM3 42:1;O2	GM3 42:1(O2)
GM3 42:2;O2	GM3 42:2(O2)
HBMP 52:3|HBMP 16:0_18:1_18:2	HBMP 52:3(x)|HBMP 16:0_18:1_18:2(x2)
HexCer 34:1;O2|HexCer 18:1;O2/16:0	HexCer 34:1(O2)|HexCer 18:1(O2/16:0)
HexCer 38:1;O2|HexCer 18:1;O2/20:0	HexCer 38:1(O2)|HexCer 18:1(O2/20:0)
HexCer 40:1;O2|HexCer 18:1;O2/22:0	HexCer 40:1(O2)|HexCer 18:1(O2/22:0)
HexCer 41:1;O2|HexCer 18:1;O2/23:0	HexCer 41:1(O2)|HexCer 18:1(O2/23:0)
HexCer 41:2;O4|HexCer 17:2;O3/24:0(2OH)	HexCer 41:2(O4)|HexCer 17:2(O3/24:0(2OH))
HexCer 42:1;O2|HexCer 18:1;O2/24:0	HexCer 42:1(O2)|HexCer 18:1(O2/24:0)
HexCer 42:2;O2|HexCer 18:1;O2/24:1	HexCer 42:2(O2)|HexCer 18:1(O2/24:1)
HexCer 42:3;O2|HexCer 18:1;O2/24:2	HexCer 42:3(O2)|HexCer 18:1(O2/24:2)
HexCer 43:1;O2|HexCer 18:1;O2/25:0	HexCer 43:1(O2)|HexCer 18:1(O2/25:0)
LDGTS 21:1	LDGTS 21:1
LPA 22:4	LPA 22:4
LPA 28:2	LPA 28:2
LPC 14:0/0:0	LPC 14:0/0:0
LPC 15:0/0:0	LPC 15:0/0:0
LPC 16:0/0:0	LPC 16:0/0:0
LPC 16:1/0:0	LPC 16:1/0:0
LPC 17:0/0:0	LPC 17:0/0:0
LPC 17:1/0:0	LPC 17:1/0:0
LPC 18:0	LPC 18:0
LPC 18:0/0:0	LPC 18:0/0:0
LPC 18:1	LPC 18:1
LPC 18:1/0:0	LPC 18:1/0:0
LPC 18:2	LPC 18:2
LPC 18:2/0:0	LPC 18:2/0:0
LPC 18:3/0:0	LPC 18:3/0:0
LPC 19:0/0:0	LPC 19:0/0:0
LPC 19:1/0:0	LPC 19:1/0:0
LPC 20:0/0:0	LPC 20:0/0:0
LPC 20:1	LPC 20:1
LPC 20:1/0:0	LPC 20:1/0:0
LPC 20:2	LPC 20:2
LPC 20:2/0:0	LPC 20:2/0:0
LPC 20:3	LPC 20:3
LPC 20:4	LPC 20:4
LPC 20:5	LPC 20:5
LPC 22:0/0:0	LPC 22:0/0:0
LPC 22:1/0:0	LPC 22:1/0:0
LPC 22:5	LPC 22:5
LPC 22:6	LPC 22:6
LPC 24:0/0:0	LPC 24:0/0:0
LPC 24:1/0:0	LPC 24:1/0:0
LPC 24:2/0:0	LPC 24:2/0:0
LPC 24:6	LPC 24:6
LPC 25:0	LPC 25:0
LPC 25:0/0:0	LPC 25:0/0:0
LPC 26:1	LPC 26:1
LPC 26:1/0:0	LPC 26:1/0:0
LPC 26:6	LPC 26:6
LPC 26:7	LPC 26:7
LPC 27:0	LPC 27:0
LPC 28:7	LPC 28:7
LPE 16:0	LPE 16:0
LPE 16:1	LPE 16:1
LPE 17:0	LPE 17:0
LPE 18:0	LPE 18:0
LPE 18:1	LPE 18:1
LPE 18:1(d7)	LPE 18:1(d7)
LPE 18:2	LPE 18:2
LPE 19:0	LPE 19:0
LPE 20:0	LPE 20:0
LPE 20:1	LPE 20:1
LPE 20:4	LPE 20:4
LPE 22:4	LPE 22:4
LPE 22:5	LPE 22:5
LPE 22:6	LPE 22:6
LPE 26:7	LPE 26:7
LPE O-16:1	LPEO 16:1
LPE O-18:0	LPEO 18:0
LPE O-18:1	LPEO 18:1
LPE O-18:2	LPEO 18:2
LPE O-20:0	LPEO 20:0
LPE O-20:1	LPEO 20:1
LPE O-22:0	LPEO 22:0
LPE-N (FA)36:1|LPE-N (FA 18:0)18:1	LPEN (FA)36:1(x)|LPE-N (FA 18:0)18:1(x2)
LPE-N (FA)36:2|LPE-N (FA 18:0)18:2	LPEN (FA)36:2(x)|LPE-N (FA 18:0)18:2(x2)
LPE-N (FA)38:4|LPE-N (FA 18:0)20:4	LPEN (FA)38:4(x)|LPE-N (FA 18:0)20:4(x2)
LPE-N (FA)38:8|LPE-N (FA 18:3)20:5	LPEN (FA)38:8(x)|LPE-N (FA 18:3)20:5(x2)
LPE-N (FA)40:4|LPE-N (FA 22:4)18:0	LPEN (FA)40:4(x)|LPE-N (FA 22:4)18:0(x2)
LPE-N (FA)42:10|LPE-N (FA 22:6)20:4	LPEN (FA)42:10(x)|LPE-N (FA 22:6)20:4(x2)
LPE-N (FA)42:11|LPE-N (FA 20:5)22:6	LPEN (FA)42:11(x)|LPE-N (FA 20:5)22:6(x2)
LPG 18:1	LPG 18:1
LPG 18:2	LPG 18:2
LPG 22:6	LPG 22:6
LPI 16:0	LPI 16:0
LPI 18:0	LPI 18:0
LPI 18:1	LPI 18:1
LPI 18:2	LPI 18:2
LPI 20:3	LPI 20:3
LPI 20:4	LPI 20:4
LPS 16:0	LPS 16:0
LPS 18:0	LPS 18:0
LPS 20:4	LPS 20:4
LPS 22:6	LPS 22:6
LPS 26:7	LPS 26:7
LPS 37:1	LPS 37:1
MG 16:0	MG 16:0
MG 18:0	MG 18:0
MG 19:3	MG 19:3
MG 20:3	MG 20:3
MG 21:2	MG 21:2
MG 21:3	MG 21:3
MG 24:5	MG 24:5
MG 30:2	MG 30:2
MLCL 54:5|MLCL 18:1_18:2_18:2	MLCL 54:5(x)|MLCL 18:1_18:2_18:2(x2)
MLCL 54:6|MLCL 18:2_18:2_18:2	MLCL 54:6(x)|MLCL 18:2_18:2_18:2(x2)
NAE 15:0	NAE 15:0
NAE 16:0	NAE 16:0
NAE 16:2	NAE 16:2
NAE 17:0	NAE 17:0
NAE 17:2	NAE 17:2
NAE 18:0	NAE 18:0
NAE 18:2	NAE 18:2
NAE 19:0	NAE 19:0
NAE 20:0	NAE 20:0
NAE 20:1	NAE 20:1
NAE 20:2	NAE 20:2
NAE 20:5	NAE 20:5
NAE 21:0	NAE 21:0
NAE 21:1	NAE 21:1
NAE 21:3	NAE 21:3
NAE 22:2	NAE 22:2
NAE 22:6	NAE 22:6
NAE 23:0	NAE 23:0
NAE 23:1	NAE 23:1
NAE 24:2	NAE 24:2
NAE 24:6	NAE 24:6
NAE 25:0	NAE 25:0
NAE 26:0	NAE 26:0
NAE 26:6	NAE 26:6
NAE 26:7	NAE 26:7
NAE 27:0	NAE 27:0
NAGlySer 24:4;O	NAGlySer 24:4(O)
NAGlySer 27:2;O	NAGlySer 27:2(O)
NATau 24:6;O	NATau 24:6(O)
PA 34:1|PA 16:0_18:1	PA 34:1(x)|PA 16:0_18:1(x2)
PA 34:2|PA 16:0_18:2	PA 34:2(x)|PA 16:0_18:2(x2)
PC 15:0	PC 15:0
PC 24:0	PC 24:0
PC 25:1	PC 25:1
PC 28:0	PC 28:0
PC 28:0|PC 14:0_14:0	PC 28:0(x)|PC 14:0_14:0(x2)
PC 28:6	PC 28:6
PC 30:0|PC 14:0_16:0	PC 30:0(x)|PC 14:0_16:0(x2)
PC 30:1|PC 14:0_16:1	PC 30:1(x)|PC 14:0_16:1(x2)
PC 31:0|PC 15:0_16:0	PC 31:0(x)|PC 15:0_16:0(x2)
PC 31:1|PC 15:0_16:1	PC 31:1(x)|PC 15:0_16:1(x2)
PC 32:0	PC 32:0
PC 32:0|PC 16:0_16:0	PC 32:0(x)|PC 16:0_16:0(x2)
PC 32:1	PC 32:1
PC 32:1|PC 16:0_16:1	PC 32:1(x)|PC 16:0_16:1(x2)
PC 32:2	PC 32:2
PC 32:2|PC 16:1_16:1	PC 32:2(x)|PC 16:1_16:1(x2)
PC 32:3	PC 32:3
PC 33:0|PC 16:0_17:0	PC 33:0(x)|PC 16:0_17:0(x2)
PC 33:1|PC 16:0_17:1	PC 33:1(x)|PC 16:0_17:1(x2)
PC 33:2|PC 15:0_18:2	PC 33:2(x)|PC 15:0_18:2(x2)
PC 33:3	PC 33:3
PC 34:0	PC 34:0
PC 34:0|PC 16:0_18:0	PC 34:0(x)|PC 16:0_18:0(x2)
PC 34:1	PC 34:1
PC 34:1|PC 16:0_18:1	PC 34:1(x)|PC 16:0_18:1(x2)
PC 34:2	PC 34:2
PC 34:2|PC 16:0_18:2	PC 34:2(x)|PC 16:0_18:2(x2)
PC 34:3	PC 34:3
PC 34:3|PC 16:1_18:2	PC 34:3(x)|PC 16:1_18:2(x2)
PC 34:4|PC 14:0_20:4	PC 34:4(x)|PC 14:0_20:4(x2)
PC 34:4|PC 16:1_18:3	PC 34:4(x)|PC 16:1_18:3(x2)
PC 34:5|PC 14:0_20:5	PC 34:5(x)|PC 14:0_20:5(x2)
PC 35:0|PC 16:0_19:0	PC 35:0(x)|PC 16:0_19:0(x2)
PC 35:1|PC 17:0_18:1	PC 35:1(x)|PC 17:0_18:1(x2)
PC 35:2|PC 17:0_18:2	PC 35:2(x)|PC 17:0_18:2(x2)
PC 35:3|PC 17:1_18:2	PC 35:3(x)|PC 17:1_18:2(x2)
PC 35:4|PC 15:0_20:4	PC 35:4(x)|PC 15:0_20:4(x2)
PC 35:4|PC 17:2_18:2	PC 35:4(x)|PC 17:2_18:2(x2)
PC 35:5	PC 35:5
PC 35:5|PC 15:0_20:5	PC 35:5(x)|PC 15:0_20:5(x2)
PC 36:0|PC 18:0_18:0	PC 36:0(x)|PC 18:0_18:0(x2)
PC 36:1|PC 18:0_18:1	PC 36:1(x)|PC 18:0_18:1(x2)
PC 36:2	PC 36:2
PC 36:2|PC 18:0_18:2	PC 36:2(x)|PC 18:0_18:2(x2)
PC 36:3|PC 16:0_20:3	PC 36:3(x)|PC 16:0_20:3(x2)
PC 36:3|PC 18:1_18:2	PC 36:3(x)|PC 18:1_18:2(x2)
PC 36:4	PC 36:4
PC 36:4|PC 16:0_20:4	PC 36:4(x)|PC 16:0_20:4(x2)
PC 36:4|PC 18:2_18:2	PC 36:4(x)|PC 18:2_18:2(x2)
PC 36:5	PC 36:5
PC 36:5|PC 16:0_20:5	PC 36:5(x)|PC 16:0_20:5(x2)
PC 36:5|PC 16:1_20:4	PC 36:5(x)|PC 16:1_20:4(x2)
PC 36:5|PC 18:2_18:3	PC 36:5(x)|PC 18:2_18:3(x2)
PC 36:6|PC 14:0_22:6	PC 36:6(x)|PC 14:0_22:6(x2)
PC 36:6|PC 16:1_20:5	PC 36:6(x)|PC 16:1_20:5(x2)
PC 36:6|PC 18:3_18:3	PC 36:6(x)|PC 18:3_18:3(x2)
PC 37:0	PC 37:0
PC 37:1|PC 19:0_18:1	PC 37:1(x)|PC 19:0_18:1(x2)
PC 37:2|PC 19:0_18:2	PC 37:2(x)|PC 19:0_18:2(x2)
PC 37:3|PC 19:1_18:2	PC 37:3(x)|PC 19:1_18:2(x2)
PC 37:4|PC 17:0_20:4	PC 37:4(x)|PC 17:0_20:4(x2)
PC 37:5	PC 37:5
PC 37:5|PC 17:0_20:5	PC 37:5(x)|PC 17:0_20:5(x2)
PC 37:5|PC 17:1_20:4	PC 37:5(x)|PC 17:1_20:4(x2)
PC 37:6	PC 37:6
PC 37:6|PC 15:0_22:6	PC 37:6(x)|PC 15:0_22:6(x2)
PC 37:6|PC 17:1_20:5	PC 37:6(x)|PC 17:1_20:5(x2)
PC 37:7	PC 37:7
PC 38:0|PC 16:0_22:0	PC 38:0(x)|PC 16:0_22:0(x2)
PC 38:1|PC 18:0_20:1	PC 38:1(x)|PC 18:0_20:1(x2)
PC 38:2	PC 38:2
PC 38:2|PC 18:0_20:2	PC 38:2(x)|PC 18:0_20:2(x2)
PC 38:2|PC 20:0_18:2	PC 38:2(x)|PC 20:0_18:2(x2)
PC 38:3|PC 18:0_20:3	PC 38:3(x)|PC 18:0_20:3(x2)
PC 38:3|PC 20:1_18:2	PC 38:3(x)|PC 20:1_18:2(x2)
PC 38:4	PC 38:4
PC 38:4|PC 18:0_20:4	PC 38:4(x)|PC 18:0_20:4(x2)
PC 38:4|PC 18:1_20:3	PC 38:4(x)|PC 18:1_20:3(x2)
PC 38:5|PC 18:0_20:5	PC 38:5(x)|PC 18:0_20:5(x2)
PC 38:5|PC 18:1_20:4	PC 38:5(x)|PC 18:1_20:4(x2)
PC 38:6	PC 38:6
PC 38:6|PC 16:0_22:6	PC 38:6(x)|PC 16:0_22:6(x2)
PC 38:6|PC 18:2_20:4	PC 38:6(x)|PC 18:2_20:4(x2)
PC 38:7	PC 38:7
PC 38:7|PC 16:1_22:6	PC 38:7(x)|PC 16:1_22:6(x2)
PC 38:7|PC 18:2_20:5	PC 38:7(x)|PC 18:2_20:5(x2)
PC 38:8	PC 38:8
PC 38:8|PC 16:2_22:6	PC 38:8(x)|PC 16:2_22:6(x2)
PC 39:10	PC 39:10
PC 39:2	PC 39:2
PC 39:3|PC 19:0_20:3	PC 39:3(x)|PC 19:0_20:3(x2)
PC 39:4|PC 19:0_20:4	PC 39:4(x)|PC 19:0_20:4(x2)
PC 39:5|PC 15:2_24:3	PC 39:5(x)|PC 15:2_24:3(x2)
PC 39:5|PC 19:1_20:4	PC 39:5(x)|PC 19:1_20:4(x2)
PC 39:6|PC 17:0_22:6	PC 39:6(x)|PC 17:0_22:6(x2)
PC 39:7	PC 39:7
PC 39:7|PC 17:1_22:6	PC 39:7(x)|PC 17:1_22:6(x2)
PC 39:8	PC 39:8
PC 40:0	PC 40:0
PC 40:10	PC 40:10
PC 40:10|PC 20:5_20:5	PC 40:10(x)|PC 20:5_20:5(x2)
PC 40:1|PC 16:0_24:1	PC 40:1(x)|PC 16:0_24:1(x2)
PC 40:2|PC 16:0_24:2	PC 40:2(x)|PC 16:0_24:2(x2)
PC 40:2|PC 18:1_22:1	PC 40:2(x)|PC 18:1_22:1(x2)
PC 40:2|PC 22:0_18:2	PC 40:2(x)|PC 22:0_18:2(x2)
PC 40:3|PC 16:0_24:3	PC 40:3(x)|PC 16:0_24:3(x2)
PC 40:3|PC 20:0_20:3	PC 40:3(x)|PC 20:0_20:3(x2)
PC 40:3|PC 22:1_18:2	PC 40:3(x)|PC 22:1_18:2(x2)
PC 40:4|PC 18:0_22:4	PC 40:4(x)|PC 18:0_22:4(x2)
PC 40:4|PC 20:0_20:4	PC 40:4(x)|PC 20:0_20:4(x2)
PC 40:4|PC 20:1_20:3	PC 40:4(x)|PC 20:1_20:3(x2)
PC 40:4|PC 22:1_18:3	PC 40:4(x)|PC 22:1_18:3(x2)
PC 40:5|PC 18:0_22:5	PC 40:5(x)|PC 18:0_22:5(x2)
PC 40:6	PC 40:6
PC 40:6|PC 18:0_22:6	PC 40:6(x)|PC 18:0_22:6(x2)
PC 40:6|PC 20:2_20:4	PC 40:6(x)|PC 20:2_20:4(x2)
PC 40:7	PC 40:7
PC 40:7|PC 18:1_22:6	PC 40:7(x)|PC 18:1_22:6(x2)
PC 40:7|PC 20:3_20:4	PC 40:7(x)|PC 20:3_20:4(x2)
PC 40:8	PC 40:8
PC 40:8|PC 18:2_22:6	PC 40:8(x)|PC 18:2_22:6(x2)
PC 40:9	PC 40:9
PC 40:9|PC 20:4_20:5	PC 40:9(x)|PC 20:4_20:5(x2)
PC 41:0	PC 41:0
PC 41:2	PC 41:2
PC 41:3	PC 41:3
PC 41:6|PC 19:0_22:6	PC 41:6(x)|PC 19:0_22:6(x2)
PC 41:7|PC 19:1_22:6	PC 41:7(x)|PC 19:1_22:6(x2)
PC 42:0	PC 42:0
PC 42:10	PC 42:10
PC 42:10|PC 20:4_22:6	PC 42:10(x)|PC 20:4_22:6(x2)
PC 42:11	PC 42:11
PC 42:11|PC 20:5_22:6	PC 42:11(x)|PC 20:5_22:6(x2)
PC 42:1|PC 24:0_18:1	PC 42:1(x)|PC 24:0_18:1(x2)
PC 42:2|PC 18:0_24:2	PC 42:2(x)|PC 18:0_24:2(x2)
PC 42:2|PC 18:1_24:1	PC 42:2(x)|PC 18:1_24:1(x2)
PC 42:2|PC 24:0_18:2	PC 42:2(x)|PC 24:0_18:2(x2)
PC 42:3|PC 18:0_24:3	PC 42:3(x)|PC 18:0_24:3(x2)
PC 42:3|PC 24:1_18:2	PC 42:3(x)|PC 24:1_18:2(x2)
PC 42:4	PC 42:4
PC 42:4|PC 22:0_20:4	PC 42:4(x)|PC 22:0_20:4(x2)
PC 42:5	PC 42:5
PC 42:5|PC 16:0_26:5	PC 42:5(x)|PC 16:0_26:5(x2)
PC 42:5|PC 18:1_24:4	PC 42:5(x)|PC 18:1_24:4(x2)
PC 42:5|PC 22:1_20:4	PC 42:5(x)|PC 22:1_20:4(x2)
PC 42:6|PC 18:0_24:6	PC 42:6(x)|PC 18:0_24:6(x2)
PC 42:6|PC 20:0_22:6	PC 42:6(x)|PC 20:0_22:6(x2)
PC 42:7|PC 18:1_24:6	PC 42:7(x)|PC 18:1_24:6(x2)
PC 42:7|PC 20:1_22:6	PC 42:7(x)|PC 20:1_22:6(x2)
PC 42:8	PC 42:8
PC 42:8|PC 18:2_24:6	PC 42:8(x)|PC 18:2_24:6(x2)
PC 42:8|PC 20:2_22:6	PC 42:8(x)|PC 20:2_22:6(x2)
PC 42:9	PC 42:9
PC 42:9|PC 20:3_22:6	PC 42:9(x)|PC 20:3_22:6(x2)
PC 43:1	PC 43:1
PC 43:2	PC 43:2
PC 43:4	PC 43:4
PC 43:9	PC 43:9
PC 44:1	PC 44:1
PC 44:10	PC 44:10
PC 44:10|PC 22:4_22:6	PC 44:10(x)|PC 22:4_22:6(x2)
PC 44:11|PC 22:5_22:6	PC 44:11(x)|PC 22:5_22:6(x2)
PC 44:12|PC 22:6_22:6	PC 44:12(x)|PC 22:6_22:6(x2)
PC 44:2	PC 44:2
PC 44:3	PC 44:3
PC 44:3|PC 26:1_18:2	PC 44:3(x)|PC 26:1_18:2(x2)
PC 44:4|PC 24:0_20:4	PC 44:4(x)|PC 24:0_20:4(x2)
PC 44:5|PC 18:0_26:5	PC 44:5(x)|PC 18:0_26:5(x2)
PC 44:5|PC 24:1_20:4	PC 44:5(x)|PC 24:1_20:4(x2)
PC 44:6|PC 22:0_22:6	PC 44:6(x)|PC 22:0_22:6(x2)
PC 44:6|PC 24:2_20:4	PC 44:6(x)|PC 24:2_20:4(x2)
PC 44:7|PC 22:1_22:6	PC 44:7(x)|PC 22:1_22:6(x2)
PC 44:8|PC 20:4_24:4	PC 44:8(x)|PC 20:4_24:4(x2)
PC 44:9	PC 44:9
PC 45:11	PC 45:11
PC 46:4|PC 26:0_20:4	PC 46:4(x)|PC 26:0_20:4(x2)
PC 46:6	PC 46:6
PC 46:7|PC 24:1_22:6	PC 46:7(x)|PC 24:1_22:6(x2)
PC 57:2	PC 57:2
PC O-30:2	PCO 30:2
PC O-30:7	PCO 30:7
PC O-30:8	PCO 30:8
PC O-31:5|PC O-16:2_15:3	PCO 31:5(x)|PC O-16:2_15:3(x2)
PC O-31:6	PCO 31:6
PC O-31:8	PCO 31:8
PC O-32:0|PC O-16:0_16:0	PCO 32:0(x)|PC O-16:0_16:0(x2)
PC O-32:1|PC O-16:0_16:1	PCO 32:1(x)|PC O-16:0_16:1(x2)
PC O-32:1|PC O-16:1_16:0	PCO 32:1(x)|PC O-16:1_16:0(x2)
PC O-32:2	PCO 32:2
PC O-32:5	PCO 32:5
PC O-32:7	PCO 32:7
PC O-32:8	PCO 32:8
PC O-33:5	PCO 33:5
PC O-33:6	PCO 33:6
PC O-34:0|PC O-18:0_16:0	PCO 34:0(x)|PC O-18:0_16:0(x2)
PC O-34:1	PCO 34:1
PC O-34:1|PC O-18:1_16:0	PCO 34:1(x)|PC O-18:1_16:0(x2)
PC O-34:2|PC O-16:0_18:2	PCO 34:2(x)|PC O-16:0_18:2(x2)
PC O-35:1|PC O-17:0_18:1	PCO 35:1(x)|PC O-17:0_18:1(x2)
PC O-35:2	PCO 35:2
PC O-35:2|PC O-17:0_18:2	PCO 35:2(x)|PC O-17:0_18:2(x2)
PC O-35:3|PC O-17:0_18:3	PCO 35:3(x)|PC O-17:0_18:3(x2)
PC O-35:3|PC O-17:1_18:2	PCO 35:3(x)|PC O-17:1_18:2(x2)
PC O-36:0	PCO 36:0
PC O-36:1|PC O-18:1_18:0	PCO 36:1(x)|PC O-18:1_18:0(x2)
PC O-36:2	PCO 36:2
PC O-36:2|PC O-18:0_18:2	PCO 36:2(x)|PC O-18:0_18:2(x2)
PC O-36:2|PC O-18:1_18:1	PCO 36:2(x)|PC O-18:1_18:1(x2)
PC O-36:3|PC O-18:1_18:2	PCO 36:3(x)|PC O-18:1_18:2(x2)
PC O-36:4|PC O-16:0_20:4	PCO 36:4(x)|PC O-16:0_20:4(x2)
PC O-36:5|PC O-16:0_20:5	PCO 36:5(x)|PC O-16:0_20:5(x2)
PC O-37:0	PCO 37:0
PC O-37:1	PCO 37:1
PC O-37:10	PCO 37:10
PC O-37:4|PC O-11:0_26:4	PCO 37:4(x)|PC O-11:0_26:4(x2)
PC O-37:7	PCO 37:7
PC O-37:7|PC O-22:5_15:2	PCO 37:7(x)|PC O-22:5_15:2(x2)
PC O-37:8	PCO 37:8
PC O-37:8|PC O-18:5_19:3	PCO 37:8(x)|PC O-18:5_19:3(x2)
PC O-37:8|PC O-19:3_18:5	PCO 37:8(x)|PC O-19:3_18:5(x2)
PC O-37:9	PCO 37:9
PC O-37:9|PC O-19:4_18:5	PCO 37:9(x)|PC O-19:4_18:5(x2)
PC O-38:10	PCO 38:10
PC O-38:2|PC O-20:0_18:2	PCO 38:2(x)|PC O-20:0_18:2(x2)
PC O-38:4|PC O-16:0_22:4	PCO 38:4(x)|PC O-16:0_22:4(x2)
PC O-38:4|PC O-18:0_20:4	PCO 38:4(x)|PC O-18:0_20:4(x2)
PC O-38:5|PC O-18:1_20:4	PCO 38:5(x)|PC O-18:1_20:4(x2)
PC O-38:6|PC O-16:0_22:6	PCO 38:6(x)|PC O-16:0_22:6(x2)
PC O-38:6|PC O-16:2_22:4	PCO 38:6(x)|PC O-16:2_22:4(x2)
PC O-38:6|PC O-18:2_20:4	PCO 38:6(x)|PC O-18:2_20:4(x2)
PC O-38:7|PC O-16:2_22:5	PCO 38:7(x)|PC O-16:2_22:5(x2)
PC O-38:8	PCO 38:8
PC O-38:8|PC O-16:2_22:6	PCO 38:8(x)|PC O-16:2_22:6(x2)
PC O-39:10	PCO 39:10
PC O-39:10|PC O-18:5_21:5	PCO 39:10(x)|PC O-18:5_21:5(x2)
PC O-39:10|PC O-21:5_18:5	PCO 39:10(x)|PC O-21:5_18:5(x2)
PC O-39:2	PCO 39:2
PC O-39:7	PCO 39:7
PC O-39:8	PCO 39:8
PC O-39:8|PC O-17:2_22:6	PCO 39:8(x)|PC O-17:2_22:6(x2)
PC O-39:8|PC O-22:6_17:2	PCO 39:8(x)|PC O-22:6_17:2(x2)
PC O-39:9	PCO 39:9
